logFC	logCPM	PValue	FDR
YEL052W	0.223997068500173	7.6551007298914	0.495653561073995	0.68828230453098
YDL074C	-0.23440640856073	6.32752534211066	0.495752306805292	0.68828230453098
YPL076W	0.256415060276647	4.52768699138244	0.497456651062138	0.69042535389785
YDL076C	0.213390526568712	5.54758150031734	0.49754541224153	0.69042535389785
YJR043C	-0.341559399527051	4.12563666963143	0.497904522592173	0.690638792333794
YAL041W	-0.226828864806049	6.17567918876748	0.497948822083816	0.690638792333794
YDL090C	0.24127299528271	5.03172652563891	0.498566781001984	0.691274279476298
YOR259C	-0.22959413866659	7.99631965129035	0.49868192544599	0.691274279476298
YDR510W	0.198392007653118	6.77909945776687	0.498781748816201	0.691274279476298
YMR171C	0.206067748524057	6.48445481439421	0.499092898391538	0.691380605603421
YMR130W	-0.254924076913889	5.53023407516929	0.499142498671526	0.691380605603421
YPL190C	0.2053853232783	6.9282284820311	0.499299675533548	0.691380605603421
YOR112W	-0.202473285066178	5.98978181378674	0.499358200324697	0.691380605603421
YNL203C	-0.592341272404032	0.555876439230206	0.499602736415124	0.691546158909778
YDR241W	0.618727398715747	1.66470400811629	0.49992755675094	0.691756089126151
YDR131C	-0.256324773098989	4.57999147790165	0.500122542161207	0.691756089126151
YGL178W	-0.207687437700428	5.98436035120068	0.500129402347982	0.691756089126151
YNL189W	-0.213158041495601	8.05192428129829	0.500393584765264	0.691849086112856
YJR031C	-0.238360236039248	5.96729893898986	0.500487462298708	0.691849086112856
YHR030C	-0.203584140102583	6.53701144676613	0.500571691506302	0.691849086112856
YBR111C	-0.204491482648248	7.3278855853446	0.501095853750997	0.692400612898381
YCL051W	0.300721898554118	5.84539789211211	0.501426096430949	0.692683978444551
YPR032W	0.214125351148435	5.33376068210824	0.501803307014967	0.692989978919275
YGR169C-A	-0.319868225045994	4.05574690202756	0.502018079643287	0.692989978919275
YHR017W	0.223528287800537	5.43470100918475	0.502023278909898	0.692989978919275
YLR332W	0.271285928748904	7.26246017228953	0.502206811300974	0.693070447316605
YNL262W	0.204132204828219	6.50571953038505	0.502898494573508	0.69369281568541
YDR242W	-0.301512506065364	4.4729497615593	0.502908488711577	0.69369281568541
YGR191W	-0.214118901380386	8.17608849833722	0.503277358310466	0.694028632167984
YBR015C	-0.21027541558419	7.74070656427534	0.503757453566886	0.694517625321163
YGL177W	0.432421584319056	1.79510011136482	0.504197800749715	0.694951588878935
YNL197C	-0.237284008952861	7.83918805893721	0.504520151177724	0.695124469440723
YBR261C	-0.267739415203531	4.8041425227677	0.504574447731005	0.695124469440723
YMR079W	-0.222658023752305	7.92056188733989	0.504740278456867	0.695179865848756
YDL089W	0.259020154182107	4.9906227592051	0.505177905494416	0.695609487187384
YLR407W	-0.297314521653115	4.48193479177703	0.506034931882719	0.696609858750245
YBR080C	0.195788743181734	7.23319289061763	0.506156169503927	0.696609858750245
YNL250W	0.287898199418642	4.25016458047894	0.506307804380681	0.696645298220459
YLR410W	0.198024269172339	6.94732344801549	0.506896103478024	0.697148119823941
YJL073W	0.258911458478307	4.93934951743011	0.506925195911012	0.697148119823941
YCL016C	-0.256523560164302	4.46706325413332	0.507142101134174	0.697192549605858
YJL108C	0.436805747144845	3.45423366523115	0.507209469590384	0.697192549605858
YNL314W	-0.302503825829557	4.17425762012046	0.508238822916585	0.698433982125746
YLR116W	0.309295079127568	4.69463052531439	0.509039722244214	0.699360929220328
YPR162C	-0.274206691037687	4.4894941721287	0.509220760417577	0.69943601095827
YJR062C	0.217432866847517	5.73109918712039	0.510127223542133	0.700072219755845
YLR071C	0.198188707215984	5.98679342795179	0.510324436250162	0.700072219755845
YER012W	0.198536232601511	7.09585419439404	0.510427149082471	0.700072219755845
YJR094C	0.670841101888091	1.9155971953324	0.510616686738175	0.700072219755845
YGR173W	-0.300644902005853	5.83609234275538	0.510646700500158	0.700072219755845
YGL113W	-0.329152357337317	3.87272838846199	0.510699193914378	0.700072219755845
YMR123W	-0.204452021264117	5.68930812823537	0.511017735504603	0.700072219755845
YBR006W	0.231334048784814	6.13329808071785	0.511108308785364	0.700072219755845
YMR190C	0.303495385756467	4.69067853324604	0.511122100822769	0.700072219755845
YFR028C	-0.213006667761017	6.55303348535549	0.511226508496579	0.700072219755845
YGR203W	-0.286489773453637	4.50311313238078	0.511403044686268	0.700072219755845
YIL156W-B	0.244458142904586	5.89158466072967	0.511432904163918	0.700072219755845
YOL042W	0.212864136178578	5.37866407719603	0.511435415247951	0.700072219755845
YLR209C	-0.194737474932449	6.74927519203241	0.511455002615266	0.700072219755845
YNL128W	-0.486984804358848	1.79929730286101	0.511769758133363	0.700329832223053
YEL007W	0.201698022919393	7.40777987099864	0.512067386556425	0.700563885587949
YJR141W	-0.430585628724406	4.26270455772107	0.512731055733506	0.701298483052205
YBL041W	-0.201800981923393	7.41752672606644	0.513431499099472	0.70208300371052
YLR172C	0.211360228229366	6.52757312443464	0.514208823550947	0.70286700957144
YKL208W	0.306783872930576	3.96300546974697	0.514258858286007	0.70286700957144
YOL048C	0.241511079916009	6.50651866673461	0.515142482987209	0.703603350347865
YOR232W	0.197087003807291	6.90674598866182	0.515167242221194	0.703603350347865
YNL118C	0.200182727229735	7.27263002961208	0.515179034262658	0.703603350347865
YBR121C	-0.206439863143714	9.6697456639978	0.515552758356514	0.70394003571304
YKR064W	-0.228933406555825	5.14802715405503	0.516127622531655	0.704551125577252
YDR400W	0.213594139537516	5.23208226787101	0.516413317030564	0.704767274093007
YDL119C	0.345851676319196	4.07512966377816	0.516971077934811	0.705354523000799
YIL129C	0.186744659872603	6.97613792324175	0.517100238224803	0.70535684454919
YHR187W	-0.258103165416361	5.14805128032688	0.517514179789264	0.705747528574122
YMR176W	0.198504774371453	5.96020283667023	0.517748448669004	0.705893056155276
YBR279W	-0.204038660879141	6.19703192074275	0.517954515418724	0.706000071016556
YHR188C	-0.23225054932374	7.95263562638615	0.518231215594872	0.706203286654031
YNL006W	0.207968031510455	5.91876374678269	0.518569633170199	0.706490484973876
YBR109C	-0.227948501923631	8.26674919332141	0.518738679096865	0.706546849648548
YOR265W	-0.284076683045266	4.64611729279959	0.518908710398155	0.70660452838174
YNL098C	0.196913908027675	7.90538265546062	0.519113771483587	0.706709867500657
YFL034W	0.192955590792071	5.8315689241019	0.519470768653775	0.707021946318246
YJL041W	0.188165070679294	6.58777568659988	0.519636792024024	0.707074012063179
YHR084W	-0.26474630847854	4.97273658314881	0.520021982255119	0.707424201032406
YMR055C	-0.220853929898653	5.02505054020952	0.521388795665666	0.709109263999458
YEL009C	-0.207571744825887	11.1834053555139	0.522372744711611	0.710145890864237
YNL059C	0.263770351100501	6.06546082875155	0.522407647580107	0.710145890864237
YMR216C	-0.183767825202469	6.7845208943979	0.522648869949895	0.710299323748211
YOL016C	0.255965587728895	6.38756144060272	0.523484145358852	0.710851614176751
YBR217W	-0.39403025062387	3.3950238162408	0.523572244250543	0.710851614176751
YDR227W	0.220313313062149	5.40492596132949	0.52363550310317	0.710851614176751
YLR245C	-0.297317726374759	3.93211108077061	0.523647205363136	0.710851614176751
YGR129W	0.352524542630539	3.07139912411434	0.523783232113875	0.710851614176751
YNL249C	-0.28325391586224	4.56342793375755	0.523825963609106	0.710851614176751
YDR326C	-0.19602530157665	7.37866946825137	0.524497515912153	0.711443256687099
YMR113W	-0.248545139459838	5.21879738446335	0.524540993824719	0.711443256687099
YHR122W	-0.214066648749759	5.15112221128268	0.524647620263832	0.711443256687099
YDR379W	0.207093263138529	5.59405190495447	0.524931842842893	0.71151868245751
YGR279C	0.255709205110032	10.5042678153625	0.524960386786053	0.71151868245751
YPR189W	-0.198181727526787	6.55901325629567	0.525251543266789	0.711678652021199
YNL074C	-0.266730726585522	7.09939921533407	0.525372638187104	0.711678652021199
YNL245C	0.303052304990823	3.96083944447203	0.525464216147203	0.711678652021199
YIL146C	-0.205355296366763	5.76582886880851	0.525971856609254	0.71219189001116
YMR083W	-0.208030067369169	9.60640345614649	0.526208847663942	0.712338493877753
YDL112W	-0.23562666603681	6.80181886670465	0.526409450080984	0.712435778123788
YLL063C	-0.326190768734353	4.340842091859	0.526632653551631	0.712563595294554
YMR262W	0.200639396257612	5.56907205532222	0.526904958148124	0.712757770323079
YPL191C	0.268008511388524	4.48150043216314	0.52705562202639	0.712787344157879
YLL060C	-0.31874125492723	3.58194212858555	0.527224588010225	0.712841649168968
YLR440C	0.206435615856022	5.77413720404254	0.52769916600737	0.71330903387513
YBL050W	0.190969278080635	7.06686710766578	0.527912478535823	0.713423115071366
YGR232W	0.2015797314346	6.35600367573032	0.528439672766903	0.713961218040049
YNL257C	-0.216020553621398	6.60152536367043	0.529079523200549	0.714577843339303
YDR226W	-0.21175731438984	9.3616152800904	0.529154319118985	0.714577843339303
YDR356W	0.228245053020284	5.50296804403272	0.529380642317257	0.71470906918363
YDR488C	0.357501378033615	4.59198936087561	0.529678824686984	0.714937223370188
YGR169C	0.292322532533483	3.97790790223046	0.529971116240978	0.715102465395065
YGL167C	-0.200058229241809	8.01295148867793	0.530059687938301	0.715102465395065
YBR014C	0.213271113741445	5.8209441876832	0.530374741256887	0.715353111897541
YGR252W	-0.219164190966535	5.64561823653352	0.530563143192809	0.715389385144391
YGL070C	-0.257153499255598	4.96629191897997	0.530748924998468	0.715389385144391
YJR097W	-0.424244953785912	2.76207428981869	0.530789449837887	0.715389385144391
YER109C	0.208683059379632	5.29476974449156	0.531020991059753	0.715527188829967
YJR055W	0.421238095028178	2.75911689670847	0.531290100746736	0.715715534939736
YNL107W	-0.335800470374038	3.74320256747595	0.531925513689354	0.71624013152854
YOR216C	-0.295254836441886	5.17009521999277	0.531938370181117	0.71624013152854
YLR181C	0.208850245858913	5.28944227295515	0.532161530553594	0.716366312353099
YBL051C	0.209912686173313	6.30701833605439	0.532301515966554	0.716380493521136
YNL295W	0.267266993724067	4.69444062115994	0.53296205541412	0.716645756007274
YOR230W	-0.20959511254601	9.79375921494934	0.532980574377647	0.716645756007274
YDR325W	-0.258228688061763	5.74975778468118	0.533012551889247	0.716645756007274
YKL061W	0.313181695177057	3.82748172130238	0.533016612165873	0.716645756007274
YCR042C	0.196405620814967	6.40786448298377	0.533457597092216	0.716861179914416
YGL119W	0.229432862672365	5.06313654640809	0.533656265605356	0.716861179914416
YNL027W	0.216399731813245	5.47829452626673	0.533689873737403	0.716861179914416
YGL023C	-0.21027342348162	5.77321170988407	0.533694987576327	0.716861179914416
YDR166C	0.193713196967907	5.72228934634884	0.534174229104527	0.71733078958128
YKL168C	0.226359057734327	5.35814566306602	0.534533536626942	0.717639153734473
YOR261C	-0.221791959206382	7.59749757380051	0.535278368344002	0.718447493861897
YPL061W	0.241977425667202	9.55428940914473	0.535466826178918	0.718447493861897
YJR102C	0.291057182702082	4.29490737228618	0.535638468048602	0.718447493861897
YMR270C	-0.247845969856552	5.22358004935624	0.535654925853666	0.718447493861897
YHL026C	-0.315209065577219	3.81942855567188	0.536173666629342	0.718969001969173
YDL193W	0.193531780282957	5.66312263166324	0.536982687657463	0.719879407339244
YGR103W	-0.202481929895388	7.33198176104613	0.537168243891591	0.71995375676824
YEL067C	0.526472518267226	3.04374007940012	0.537582472952315	0.720334480706565
YEL025C	-0.183766175433	6.36432359145804	0.538051981116954	0.720698879743051
YFL001W	-0.226969866567067	4.9892146691621	0.538114884549745	0.720698879743051
YGL137W	0.188777681117749	8.60835345194711	0.538495104199328	0.721033609155355
YER007C-A	-0.240270957092003	6.2801473512466	0.538796891116983	0.72126318225481
YBR204C	-0.200506189996335	5.37299989299097	0.539402726344062	0.72143519779545
YOR093C	0.204861684146416	5.95642380560974	0.539537222162073	0.72143519779545
YGR002C	-0.254013576111334	4.88795786738766	0.539578741005533	0.72143519779545
YLR007W	-0.240061012247712	5.05997235462372	0.539636251294943	0.72143519779545
YHR062C	-0.29870063064955	4.18215150639817	0.539729961397729	0.72143519779545
YKR037C	-0.247515207206429	4.52294543150703	0.539891610966306	0.72143519779545
YKL172W	-0.220891428349712	6.45531072431415	0.539904872408182	0.72143519779545
YML117W	0.213432278650099	7.19083440919047	0.539968303084343	0.72143519779545
YKL092C	0.206496619075416	5.584799086833	0.540211342046418	0.721585702844527
YFL049W	0.197158664858755	5.28942991105991	0.540522740071935	0.721662994878658
YNL097C	-0.224906410725652	4.72255078039599	0.540530016944712	0.721662994878658
YCR009C	0.181909433724221	7.04327205911619	0.540968451677875	0.721868605812269
YMR227C	-0.258818765048966	4.52143235222928	0.541182617964128	0.721868605812269
YDR293C	0.215696820499114	8.35153063711666	0.541192651373411	0.721868605812269
YJR006W	-0.225820627336151	5.79937846428425	0.541205790660482	0.721868605812269
YCR106W	-0.292210900895825	4.28268704865658	0.541455014461194	0.722027000006807
YLR226W	0.251395156714031	4.53955384348754	0.541646626859523	0.722028667079702
YPL127C	-0.17890900937625	7.02519659528961	0.541717207393372	0.722028667079702
YIL139C	-0.308509569583185	4.17846070875334	0.542006355751485	0.722068878232421
YBR199W	-0.190719933026954	7.90851782484723	0.542008333967741	0.722068878232421
YGR255C	0.200434127112777	6.82205517600035	0.542277138497148	0.722253112982724
YER088C-A	-0.320417501146255	4.24465019609626	0.542446029630108	0.722278528614083
YDR151C	0.215024294410487	5.20447963750663	0.542557253966162	0.722278528614083
YNL212W	0.192102607860716	6.86003467563365	0.543148993535726	0.722803741090226
YNL020C	0.260220627546536	4.71355556147641	0.543283294081652	0.722803741090226
YPL055C	0.260584469978615	4.33420727911346	0.543343614552827	0.722803741090226
YPR119W	0.177313300557651	6.30781161837808	0.54403431584717	0.72354864309018
YAL030W	-0.240073380970713	5.00460917982097	0.544319526241566	0.723754026482658
YER040W	-0.22404210548877	5.40653770254125	0.544864465426854	0.724304576428588
YNR054C	-0.599200851521195	3.65341747583863	0.545146938605018	0.724379142191842
YMR184W	0.237755124301051	4.84818062563651	0.545182350420857	0.724379142191842
YDR183C-A	-0.624188983496129	1.16620904581962	0.545497703390219	0.72462416960189
YOL012C	-0.172585602685969	6.61447601119977	0.545985838852568	0.72494003267398
YJL006C	-0.311156615698024	4.05613415552865	0.545997480337035	0.72494003267398
YKL079W	0.241166155214142	5.4988374221621	0.546251471936804	0.725103297121198
YGR006W	0.381557404900439	3.32226834349251	0.546486519388984	0.72518364414243
YOR097C	-0.252624715814984	4.33664159134473	0.546574083794376	0.72518364414243
YDR489W	-0.268203552353516	4.26219540793204	0.546811788131063	0.725325128359852
YMR080C	-0.1792355958423	7.21896440608076	0.547238188049673	0.725572970753662
YBL097W	-0.277308450178987	4.34662479492994	0.54730994509204	0.725572970753662
YML031W	-0.177803680208932	7.14958693511053	0.547391968358608	0.725572970753662
YPR003C	-0.178947633064807	6.35897893197043	0.54787321430722	0.725876646703751
YMR265C	-0.385999133103257	4.17343311637797	0.547883403195079	0.725876646703751
YIL142W	-0.185510873250535	7.72983591276772	0.548060830602852	0.725937921626659
YAL055W	-0.314878078849406	3.68016551950975	0.548206373561256	0.72595694455324
YLR139C	0.250794371376969	5.18371363567434	0.549069485257407	0.726925964453227
YKL140W	-0.174408626287678	6.50150508731352	0.549416211974262	0.727211030152013
YER141W	0.217893711755532	8.73616290709497	0.549679351099729	0.727277068560571
YJR111C	-0.253885119039478	4.40338031525344	0.549806130353513	0.727277068560571
YCR011C	0.191986475116506	8.18902549559281	0.549860364086995	0.727277068560571
YGL163C	-0.213873279771565	5.16836433391371	0.550210502917933	0.727516343056001
YBL007C	0.195416395161945	8.51151189015722	0.550304194440264	0.727516343056001
YOL109W	-0.208768590000184	8.64411347188319	0.551168307795084	0.728484694372581
YJR108W	0.621511316891862	1.35594806371511	0.551428552517399	0.728654634582447
YOR320C	-0.195658318065862	6.44186365441905	0.5516829478196	0.728816766109732
YBR257W	0.363990329901665	3.79093688684833	0.551947284941057	0.728991951041482
YGL254W	-0.244398898758515	4.56312696123014	0.552519969971618	0.729574209931504
YML101C	-0.208614818122892	5.26007605187073	0.553196544536019	0.730265886134677
YBR205W	-0.181079860123485	7.63051819735583	0.553307708811475	0.730265886134677
YLR082C	-0.269781495449772	3.92842432333953	0.553788372984856	0.730726002884643
YHR022C	-0.484778360397841	1.4318611432113	0.553942340522228	0.730754925494639
YMR183C	0.187111062106516	6.69272159919943	0.554554823027628	0.731388558301929
YDL180W	0.178369767253947	6.86830665220505	0.55486011358126	0.731616837874361
YPR013C	-0.376375714082827	3.91990110374145	0.555051896792249	0.731695378001026
YDR266C	-0.197964940828146	5.81455946615706	0.555288284577845	0.731832666552463
YLR089C	0.203357963675092	8.019487284466	0.555992251665077	0.732495267574427
YDL200C	0.258882088565577	4.30116911837924	0.556085550720079	0.732495267574427
YLR353W	0.181107848708458	6.1571022701666	0.556188130529046	0.732495267574427
YLR129W	-0.202530777234692	6.78336238232218	0.556338467263699	0.732512329824619
YML101C-A	-0.52689525501487	0.880943739284148	0.556465817597162	0.732512329824619
YDL052C	0.184501959018268	7.00818381044795	0.55674441948715	0.732704784171673
YNL068C	-0.249631969606833	4.91717360931444	0.557559521770171	0.73360304172043
YGR065C	0.209314951409124	7.30462487502521	0.557762516834965	0.733695690079557
YIR005W	0.347910838120668	3.37248886239881	0.558347441774783	0.734290575756095
YGR261C	-0.167663120711205	6.87633470504266	0.558614629760591	0.734467417699004
YER163C	-0.210457154956152	4.77073683557351	0.559570001061935	0.735548785243884
YCR060W	-0.278582092768105	3.93296324108878	0.559952953468912	0.73587737936285
YAR007C	0.173131344128973	6.92796492166637	0.560240404811946	0.736080341934784
YDR476C	0.200408022220334	6.29737110118147	0.561511703789787	0.737421735386571
YNL181W	0.184927926212835	5.99293894868418	0.561595835674469	0.737421735386571
YGL096W	0.231012104322656	4.81717734439065	0.561742904595153	0.737421735386571
YMR159C	0.358582968148641	2.8320796874669	0.56179436870072	0.737421735386571
YLR405W	-0.213395405023996	5.41791767396383	0.562055376980544	0.737589389663346
YPL159C	0.281480062197836	5.08896146249651	0.562539161838967	0.737954187335692
YIL085C	0.178582472005278	6.65392884633764	0.562621535062987	0.737954187335692
YKL035W	0.220223845869072	9.67273585202982	0.562733406316701	0.737954187335692
YGL155W	-0.200155234293754	5.61682408524761	0.562882780557238	0.737975197252725
YNL233W	0.195292373715013	5.45966315494917	0.563925633324697	0.739167327053262
YJL197W	-0.173583159283579	6.48428011669046	0.564070946946938	0.739182718542353
YMR026C	0.186710500735768	5.37480985862486	0.564299094747418	0.739306626499103
YCR082W	0.207175397765156	5.65288833455918	0.565234973185554	0.740357477303871
YLR008C	0.198707451739062	5.56567817700454	0.565564780307258	0.740546517397139
YNL109W	0.635720504526983	1.2644955564605	0.565720500572063	0.740546517397139
YOR045W	-0.174243682952689	7.07658906149013	0.565831876219559	0.740546517397139
YDR328C	0.169927626013661	7.33307158170309	0.565914568498825	0.740546517397139
YBR234C	-0.195306880008253	8.62227867106713	0.566177785072402	0.740603961638003
YNL240C	-0.170672832796903	5.7984453450482	0.566273779242287	0.740603961638003
YAL042C-A	-0.582162800902451	1.51290112754113	0.566359950425015	0.740603961638003
YNL096C	-0.207071999535306	7.53104179745747	0.566594549433776	0.740670483483943
YOR075W	0.295899898035444	4.673101757419	0.566678501458442	0.740670483483943
YML057W	0.184445839021267	7.33309431610378	0.567194185367584	0.741169450253651
YLL010C	-0.208401124898555	6.25419090628456	0.567789703430584	0.741772478466679
YDL046W	0.214588284979916	8.92260803855329	0.568978089262634	0.743149574222189
YGR016W	0.33840977847372	2.55899103648398	0.569247295946649	0.743325751715138
YML126C	-0.178536781323873	8.18688072666776	0.569391390744064	0.743338512945896
YOL075C	0.188686060248892	5.30039643391277	0.569929374803035	0.743831686410306
YDL230W	-0.197329417077355	4.87389551716837	0.570037980134822	0.743831686410306
YHR186C	-0.172149507782923	6.34059970565783	0.571068732665097	0.744601062495688
YNL032W	-0.192898964763019	5.12218810077109	0.571112385029417	0.744601062495688
YGL005C	-0.314832628611472	4.94202707354996	0.571116117868747	0.744601062495688
YNR031C	0.184052128884347	6.58697181280265	0.571165795138091	0.744601062495688
YOL098C	-0.171921342338618	7.51634667690606	0.571501251106128	0.744727115080716
YLR396C	0.180134718706666	5.26908736518355	0.571531633131153	0.744727115080716
YOR217W	-0.185514633461184	6.49669639689809	0.571811961020394	0.744916994417811
YJR146W	-0.524586198016402	2.04440978851677	0.57198970147816	0.744973172035805
YGR198W	0.176946314796779	6.21896210508704	0.572210780933431	0.744982721397683
YGL093W	-0.190105846940933	5.65195834335811	0.572361293580298	0.744982721397683
YDR311W	-0.266002651339738	5.14385093017231	0.572476033599409	0.744982721397683
YLR018C	-0.189445849572924	5.44828283851169	0.572535510318819	0.744982721397683
YER136W	0.177716848959397	8.05394338978911	0.572714391198924	0.745040301103631
YGR246C	-0.182747578540647	5.51795258295141	0.573201721111378	0.745499018714539
YBR255W	0.210863643142262	4.69725143763612	0.573678561413194	0.745943881311235
YOR367W	-0.216092465165303	5.51015668471343	0.574136504331248	0.746242984491251
YIL152W	-0.261055264807867	4.2678730715223	0.574178284778415	0.746242984491251
YDR512C	0.205285423361601	5.3441527770336	0.57450986415207	0.746421731213
YOR036W	-0.200466266712091	5.48717098631782	0.574585575527174	0.746421731213
YDR176W	-0.211852339715094	5.75387392085719	0.57479600680707	0.746519854886254
YLR135W	-0.288357731379735	3.87616705191683	0.575066231040477	0.746695570759737
YHR172W	-0.222137515274695	4.57711621900375	0.575210104887291	0.746697312592947
YGL223C	0.175938509090925	5.6860631422329	0.575337430592036	0.746697312592947
YJL104W	0.19218189948922	5.58046650164907	0.57574633209875	0.747052802305858
YGR047C	0.193372744667837	5.66289152073849	0.575905725004697	0.747084454330987
YJL065C	-0.235019769614766	5.41593154621558	0.5760525321504	0.747099768671271
YLR291C	0.169677361920331	6.09052060664096	0.576196400746019	0.747111265634599
YKL014C	-0.225873215631273	6.54399052582251	0.576414900432173	0.747196552076447
YNL048W	0.178421914624811	6.79931903085824	0.576672768683989	0.747196552076447
YDR067C	-0.245504217589685	4.63168710054915	0.576759352328109	0.747196552076447
YIL075C	0.173844655570805	9.2113900892397	0.576817921009638	0.747196552076447
YBR028C	-0.19064465303576	6.15469564621159	0.57696569201413	0.747196552076447
YLR168C	0.25118776106909	6.21530704263929	0.577072291936164	0.747196552076447
YKR072C	0.207730039010093	5.55083212050407	0.577623722225376	0.747614561314146
YNL259C	0.258014657565489	4.94584897602859	0.577665316982163	0.747614561314146
YGR123C	-0.213296674686628	5.94543620240651	0.578103804151509	0.747891048130061
YFR002W	0.188386678740947	6.58096952534934	0.578149241760101	0.747891048130061
YML062C	-0.291741522509408	4.44312904068545	0.578852077043639	0.748625238223766
YMR036C	0.190975867986705	4.86649067104414	0.579249827128957	0.748964612927955
YBR076C-A	-0.244625209814259	4.05893637908668	0.579425824908007	0.749017172399185
YER149C	-0.216625368574578	4.64762842123313	0.579628069686188	0.7491036285949
YBL004W	-0.169822530009542	7.08349525811207	0.579767019730251	0.749108262243103
YER180C-A	0.333026592293679	2.97556429146418	0.580364586020498	0.749638834868702
YDR286C	0.259159776066366	3.98143661463468	0.580546747115301	0.749638834868702
YPL174C	-0.240931548390357	4.72936274508125	0.580609885515166	0.749638834868702
YPL268W	0.183678991973484	5.47901275697651	0.580719494955209	0.749638834868702
YLR450W	-0.194539802947703	7.65077497965049	0.581901272682608	0.750989189138422
YFL047W	-0.197325534610074	5.68345547424134	0.582184359128149	0.751179352626527
YJL192C	-0.173915780966006	6.89899480827229	0.582320581720084	0.751179976512575
YER048W-A	0.194739729381231	5.26192322416768	0.582744565397861	0.751439634414078
YMR286W	-0.263684559754746	4.56751363147225	0.582793442519917	0.751439634414078
YKR078W	0.270239090454009	4.04163841036785	0.583033257636206	0.751573735792864
YCR015C	0.275180576512434	4.24933080505555	0.583310068942546	0.751755454477888
YLR085C	0.174630760332984	5.3894901832872	0.583780788407076	0.752074603163279
YPL255W	-0.231419542512063	4.47240923430591	0.583853419109217	0.752074603163279
YKL047W	-0.227322397999418	4.96066575145813	0.584071800587224	0.752074603163279
YKL077W	0.166586686237012	7.65477866196835	0.584223572907942	0.752074603163279
YLR138W	0.166376264335898	7.65774204894129	0.584237209793808	0.752074603163279
YLR412W	-0.218775445822022	5.26353708846531	0.584626125657458	0.752400227764738
YGR017W	-0.197505549657396	6.00888479910109	0.585056856764105	0.752718313094757
YNL092W	0.432114972610747	2.96180398492992	0.585145316757074	0.752718313094757
YJL093C	-0.162298968053088	7.05642841079589	0.585896567728694	0.753500156155131
YOR165W	-0.175039739024541	7.23515526023414	0.586177110321735	0.753500156155131
YNL191W	-0.258368143567768	4.32945836790111	0.586291458328474	0.753500156155131
YGL133W	-0.213292036802803	5.33919938620613	0.586297736249366	0.753500156155131
YJR155W	0.309643178543096	3.2057325940017	0.586571282335084	0.753676683641132
YJR094W-A	-0.183255017006025	8.65160594950155	0.586912696398766	0.753940311483466
YNL168C	0.159160883413456	6.3209907522918	0.587083557430991	0.753984777633582
YMR316W	0.293523207919962	4.00256841853823	0.587319376819608	0.75399615481545
YJL194W	-0.269340732734545	4.42904806971364	0.587364912072535	0.75399615481545
YML071C	-0.233576709085097	4.73764659836015	0.587774972793852	0.754347564805467
YBR034C	-0.15959628879273	6.69604540767022	0.588149751244915	0.754653541244924
YER174C	-0.183410986471242	6.00706984652251	0.589144335657397	0.755660555353152
YKL086W	0.490095185742221	2.296418257226	0.589207679137848	0.755660555353152
YFR039C	-0.163301259951316	6.40177553428668	0.589515262959109	0.75587985755693
YDR394W	-0.1740619641363	7.62350242140556	0.589804203627459	0.756075159340829
YGL179C	0.226049414927029	4.56941034769471	0.589982179207567	0.756128156492515
YCR019W	-0.212714368024902	4.72075412749017	0.590329572560448	0.756398206656522
YBR110W	-0.161204814781383	7.22092324912872	0.591645898817203	0.757825185004028
YBR267W	-0.214497184165344	4.90868172598452	0.591717134875751	0.757825185004028
YDR532C	0.228195266298261	4.32179956528082	0.592143017354841	0.758085397291329
YER137C	0.404447579274116	2.36822006199628	0.592276623464299	0.758085397291329
YJL149W	0.20194517270459	5.35224062950309	0.592331271754194	0.758085397291329
YDR473C	-0.25063158904015	4.15208346881791	0.592990167271208	0.758753199000894
YKL019W	-0.16412835718471	6.47201379508367	0.593209776627106	0.758858738755063
YKL040C	-0.174879893812072	6.06895172034393	0.593589210149394	0.759168636229894
YFL054C	0.23848064546119	5.32416852813063	0.593799173731764	0.75926169765055
YPL221W	0.188107782952088	8.10204233774923	0.594120654515891	0.759411988568569
YLR120C	0.221213284958352	7.68163998772747	0.594191165612921	0.759411988568569
YIL021W	0.174176551605529	6.34588990057934	0.594766362387291	0.759971611510337
YHR120W	-0.249812937877001	4.66363337969408	0.594993801892695	0.760046419615719
YDR117C	-0.183835025396484	5.57104328867795	0.595311646906433	0.760046419615719
YBL005W	0.163371048201681	5.646468036841	0.595504450349049	0.760046419615719
YJR068W	-0.192937671574497	5.87781256401394	0.595525413935722	0.760046419615719
YDR492W	0.153216882156647	6.55877905675533	0.595602522984072	0.760046419615719
YBR114W	0.297911880117909	4.16361321541363	0.595775222200638	0.760046419615719
YGL044C	-0.203902365543828	4.7974275725677	0.59589509904477	0.760046419615719
YHR101C	0.465471331145272	3.96520499166527	0.595923638365126	0.760046419615719
YPL133C	0.18060721623894	5.02646121060349	0.596119890206731	0.760121537420288
YGR186W	-0.158119217939204	6.80426244342771	0.597884501587156	0.762195999028639
YJL126W	-0.242029050935242	4.04647740775273	0.598069382801055	0.762256094984118
YGR078C	-0.215667123800848	4.42857683375478	0.598322004243099	0.762402480193716
YDR109C	-0.188638987355259	4.9001182243639	0.598533676608707	0.762496631296636
YLR096W	-0.163327091209136	6.2445637090508	0.598849083043337	0.762722859738049
YNL159C	-0.165258522522991	5.65333247446542	0.599361303253115	0.763054540136217
YML017W	0.176345559776087	5.92230798161141	0.599513836195905	0.763054540136217
