logFC	logCPM	PValue	FDR
YPL236C	-0.100999080168875	4.45025274510811	0.656817179811628	0.762337725058211
YCL001W	-0.0765612664588632	7.09156401347462	0.657017309162648	0.762410104614404
YGL204C	-0.142544583961515	3.52554307351536	0.657156449509669	0.762411696349373
YBL031W	-0.123637638643653	3.98712330612725	0.657967568694759	0.763192732164493
YLR090W	0.0951696173480553	5.9249302097904	0.65838941792878	0.763522011487399
YFR018C	0.0998746595224707	6.33195847410876	0.658706726695704	0.763729944591248
YGR112W	-0.118266388086776	3.75369113111887	0.658855673151846	0.763742625727339
YMR225C	0.0875599865821382	4.19579404593001	0.659186001619191	0.763831447123349
YKL076C	-0.161037499618367	3.53288462033326	0.659208346848774	0.763831447123349
YGR295C	-0.0739516659732181	5.28206215118052	0.659490415317676	0.763905942990053
YCL055W	-0.0988938436866329	4.068936180396	0.65954871622813	0.763905942990053
YJL074C	0.118912494387409	5.43529227596308	0.65982681092839	0.764068125481839
YLR050C	-0.0826052800986011	5.3301919961149	0.660202233754926	0.764266207548672
YPR138C	0.0811693766384713	6.67981405915559	0.660274076308312	0.764266207548672
YLR033W	0.109174077661137	6.01959346034357	0.660841501730799	0.764632917659264
YCL047C	0.0804430264037243	4.84333520267938	0.660867228978001	0.764632917659264
YIL020C-A	0.139147121521482	1.75931758888831	0.661773304430294	0.765521209598087
YMR087W	0.125443815944743	4.29510829926118	0.6632326484866	0.766829703103645
YNL295W	0.214592325036786	4.60207771858241	0.663311650614355	0.766829703103645
YJL062W-A	-0.0881359065867713	5.90208405347696	0.663320164213435	0.766829703103645
YJL216C	0.132997735861828	3.54234427336672	0.6635020207694	0.766879737455693
YOR219C	0.0821094551241461	6.22867884814397	0.663935343604004	0.767220336501265
YPL047W	0.122347150676345	5.02423764886299	0.665621911538019	0.769008696962714
YEL031W	0.0649522215811054	9.9440780537714	0.666030297519153	0.769319905337298
YKL122C	0.129900070771811	5.37695266220438	0.666234932273506	0.769395683472785
YDR320C-A	-0.0879813261479402	5.18630329472964	0.666638289505593	0.769688921105991
YBR129C	-0.0890001363790004	5.65081854592695	0.666900023446012	0.769688921105991
YDR311W	0.113146058338552	5.21637774263364	0.666906103488115	0.769688921105991
YPR011C	0.101859193848147	4.99189312405548	0.667491963456458	0.77020444657382
YGL180W	0.136524225533173	3.52320070336431	0.667744091464358	0.770334751337035
YFL029C	-0.0914427811107228	4.90001992392934	0.668139526926271	0.770630292207166
YMR191W	-0.0939943237547573	6.25482308937801	0.668629794627424	0.77103506636136
YGR011W	0.125332492691373	3.65155607888511	0.66977291177046	0.772192352862026
YOR122C	-0.0640835020026534	9.05042977141312	0.670437390133643	0.772797441574584
YGR278W	-0.106530139093878	4.18592189245587	0.671107454906397	0.773408716254061
YMR134W	-0.103298959163271	4.64972307315187	0.671683975809151	0.773790240731546
YNR013C	-0.0536610269793308	8.08646763691349	0.671777530720024	0.773790240731546
YOL150C	0.210861652416338	1.81580875493379	0.671857988202942	0.773790240731546
YCR042C	0.094682381123341	6.20961275818822	0.672304073433176	0.774062046661299
YBR091C	0.1414003454437	4.34952007348533	0.672373736592133	0.774062046661299
YOR077W	-0.191767663537149	2.83202585489539	0.672660779684091	0.774231438180482
YBL066C	0.0902159516402268	5.19194601458752	0.673004218752896	0.774465657429512
YOR195W	-0.128760508356307	4.81841597126087	0.673787187797533	0.775198403203411
YLR052W	-0.096946101116514	5.04163103044649	0.673921127179546	0.775198403203411
YPR121W	-0.143612519822842	3.53157281222107	0.674249429366693	0.775233210774114
YJR135C	-0.0861650690047835	2.67462528529162	0.67426539353517	0.775233210774114
YJL184W	-0.118563168123672	5.23837035676856	0.674371643777843	0.775233210774114
YLR318W	0.14716961877792	4.16421629152664	0.674728595478735	0.775482460514916
YOR123C	-0.0977692379816902	6.21709795611481	0.675220382976586	0.775789857581838
YER047C	0.11333796183576	5.11816623497412	0.675537084607636	0.775789857581838
YAL015C	0.11559748185847	4.57375361753301	0.675590085930348	0.775789857581838
YKL006C-A	-0.137889112892535	4.25021961263117	0.675664626179683	0.775789857581838
YNL149C	0.10471904211157	6.64345532224068	0.675696984738789	0.775789857581838
YDR505C	-0.0880914625038622	5.92247235401239	0.676388032431354	0.776422188648644
YDR125C	-0.0783362838205704	3.44118171918499	0.677595723597964	0.777647186725661
YDR041W	-0.0793610457843449	5.00077671528236	0.67866008820164	0.778707221253966
YGL130W	0.0923305930817417	6.02582787280598	0.679138373231923	0.779094477086539
YDL215C	-0.0832506933994743	6.76627090979257	0.679829537391122	0.779725732626418
YOL062C	-0.0590282774268964	7.25937211326863	0.68029373502672	0.780096462834204
YOR094W	0.127745668922551	4.19834624142844	0.68064597296541	0.780338681249342
YOR107W	-0.201741736305647	1.610976918092	0.680978304210262	0.780557981669344
YKR068C	0.0862792110736552	6.19272056659321	0.682346916213318	0.781812614507748
YPR179C	-0.0922642933059574	4.69061534044724	0.682467890959529	0.781812614507748
YNL190W	-0.0961981912957064	7.90953650603975	0.682496700521671	0.781812614507748
YDR066C	-0.0815806066799338	2.56178294372471	0.682834944969741	0.782038200633805
YOL081W	0.0725518829631668	7.17524530308891	0.683118472689228	0.782201040319095
YGL157W	-0.0914712403194127	6.42629022945883	0.683269914506467	0.78221259968531
YKL104C	-0.0573892502094557	8.63727476512034	0.684686436845404	0.783324708937317
YOR250C	0.111588079252112	4.79321537955057	0.684714865804556	0.783324708937317
YDL119C	0.142845994896321	3.84198684175705	0.684747213641678	0.783324708937317
YPL173W	0.158815104653042	4.73406834627882	0.684807542797025	0.783324708937317
YOL082W	-0.0941831035622188	5.55361835826455	0.685071242506624	0.783464405048906
YPL228W	0.139065991083113	5.20335348240995	0.685766929362211	0.784097972539354
YDR282C	0.186119312131196	3.75193112872453	0.686752121416797	0.785062226796231
YJL131C	-0.096467961629283	3.88401704323323	0.688514198256568	0.786913996933467
YDR204W	-0.0721800096827155	5.62154982437364	0.689076615537562	0.787394175177548
YGR175C	-0.0562709994906422	9.78204608394037	0.689362608170823	0.787558355412332
YKR096W	0.111940027400911	5.522252230864	0.689610966326509	0.787679481455295
YOR180C	0.150144193647461	3.62838873048511	0.689959794189404	0.787915291177086
YGL251C	0.144878888401659	3.7870164567518	0.690486917410506	0.788340627265358
YOR196C	0.101109378217878	6.06361523474599	0.690617159555919	0.788340627265358
YMR213W	0.192234429498305	3.92108290475301	0.691357336691799	0.789022788462036
YCR099C	0.168442036214017	2.95720804511024	0.691929710091603	0.78951319910246
YIL086C	-0.124648002639518	1.48575784351099	0.6927038421361	0.79023357295015
YKL114C	0.102056836276201	5.7151794505614	0.693017397493874	0.790428334239715
YMR187C	-0.0844302691005181	3.98019855793437	0.693240650244719	0.790489199079338
YLR051C	-0.117657650299014	4.94393869520199	0.693356446030196	0.790489199079338
YDR295C	0.148778546691984	4.37331869203586	0.694213946528086	0.791153207031693
YOR220W	-0.10281426921507	4.93153098641066	0.694224787377286	0.791153207031693
YPL124W	0.225255063079253	2.73529120432967	0.694393432528479	0.791182469757587
YPR199C	-0.0878270819396965	5.59946208220184	0.694800644093516	0.791483483823285
YDR129C	-0.0486834566644277	8.59255354448248	0.695232358015295	0.791687341440111
YGL244W	0.120996812289628	6.63528340917659	0.695265717274836	0.791687341440111
YER188W	0.159212957483607	3.29430205372304	0.696352357053548	0.792761560159296
YJR035W	0.131289375318211	4.50473266224234	0.696496876267822	0.792763001494473
YPL091W	0.0576129683440688	8.01949164506054	0.697063904754195	0.793245249621574
YPL201C	-0.0945328448779618	2.02741036846154	0.698724267788133	0.794971237240857
YMR081C	0.32875320152868	1.06778009173708	0.700021955263397	0.796283967199926
YKL042W	-0.0987230264419581	4.09816957394047	0.700653024648458	0.79683802679913
YML086C	0.0605262477806462	8.12349820841264	0.701356010988254	0.797473631561331
YER058W	-0.143408966019217	2.9475929402713	0.702505912288939	0.798617033403243
YKL138C-A	0.110958828947697	3.82381026849748	0.703166273782869	0.799203565231957
YCR102C	0.264858785099719	2.07655635884567	0.705234628392079	0.801341576848943
YDR135C	0.0562483081553646	8.0391511727092	0.705358252364717	0.801341576848943
YOR381W	-0.111065539769371	4.87630311357316	0.705481778534161	0.801341576848943
YGR246C	-0.0756607678079153	5.39197340382404	0.705707778005704	0.801433786883555
YEL068C	0.124579261824796	4.28742735020828	0.706817312116512	0.802392333268557
YGR017W	0.0937996905930676	6.02324219554983	0.706984371068034	0.802392333268557
YHR050W-A	0.095104903297147	3.83071274160113	0.706986811893293	0.802392333268557
YPR160W-A	0.192125448320253	0.311432094475081	0.708204962699147	0.803610060196244
YLR337C	-0.074268730494917	6.35721254661648	0.708637453390316	0.803935971107423
YDL211C	0.126246845705548	3.98658096275293	0.708908242604803	0.803997036137557
YLR146W-A	0.12142281227625	3.80770156172118	0.709101361632817	0.803997036137557
YJL193W	0.0748930542174426	6.1494724506973	0.709127129271307	0.803997036137557
YDL028C	0.0996881340473788	4.88124976222397	0.710269560998898	0.805127355708296
YDR126W	0.12756849738522	4.23369360938802	0.711196313223553	0.80596429656694
YOR125C	-0.0682242723955049	4.6988371116729	0.711299173189905	0.80596429656694
YGR016W	-0.0891468724501296	2.29763243615525	0.713184818055172	0.807773261526549
YNL009W	-0.125281667377238	2.98787357597201	0.713187595919538	0.807773261526549
YMR003W	0.157680982229	4.01535356916341	0.713574585147118	0.807911054488306
YKR023W	0.172711404812192	4.13928339953751	0.713601234972685	0.807911054488306
YGR184C	0.0796740669986571	6.96470686279322	0.71433841667548	0.80837292083901
YKL112W	0.0762617313696021	7.0061877295063	0.714395824295349	0.80837292083901
YGR208W	-0.0774473034657966	6.70266223323635	0.714447407991254	0.80837292083901
YMR126C	0.0891686527509668	4.8666385539843	0.714673587983096	0.808463539635825
YCR020C	0.146286244810008	3.42029077875116	0.715041505635967	0.80871442717953
YHR152W	-0.0988622074817171	4.41506398068604	0.715317017792412	0.808860722612016
YBL103C	0.094841578485006	5.07541471899785	0.71570682806439	0.809136177019068
YGL243W	-0.0924551505049485	4.83013453619096	0.71605206035937	0.809361131950317
YLR044C	-0.0488286774917945	13.6359579164735	0.716221061354824	0.809386839603349
YGL029W	0.195523551971561	4.23305939385156	0.717907139458811	0.81080163564833
YKR003W	0.0902848656193204	5.98191466945716	0.717909673008512	0.81080163564833
YLR399C	-0.0604577836833721	7.15362600897894	0.718140661088284	0.81080163564833
YDR512C	0.0824838209501585	5.11118062018251	0.718192279029916	0.81080163564833
YDL155W	0.0613688466428852	5.79467695161035	0.718247151461206	0.81080163564833
YMR027W	0.0626672304683911	7.29592084466022	0.718352081601692	0.81080163564833
YGL098W	0.125566846691825	4.33854065854539	0.720108398812342	0.812543032782167
YAL009W	0.0826709381402879	5.02130789670594	0.7201885753156	0.812543032782167
YNL099C	0.092298724181862	5.56748515615315	0.720376207432622	0.812558852154295
YER112W	0.141100440735024	5.34299208226916	0.720557879995413	0.812558852154295
YGL134W	-0.080339769936007	4.91388363246798	0.720643087526794	0.812558852154295
YOR304W	0.121422320923337	5.91810788618362	0.72163511869042	0.813511661607819
YBR086C	0.0549774691146536	9.08023375979538	0.722726350292256	0.814575890533064
YBR196C	-0.055675582958374	12.2941575813744	0.72342440560041	0.815072368317791
YBR117C	0.219664577636897	1.41428903827924	0.723461415463858	0.815072368317791
YHR076W	-0.062859020712962	5.92232939660989	0.723923162722751	0.815426578975718
YPR104C	0.0830938209869151	5.9456531362959	0.724988635981219	0.816288344416408
YBR037C	0.0998717945495759	5.31177936840546	0.725022757670349	0.816288344416408
YEL017C-A	-0.0644970701250549	8.23508163580301	0.725130737468569	0.816288344416408
YOR097C	-0.0794307806206322	4.26660858264993	0.726360948792313	0.817506912877092
YDR308C	-0.0885307187016243	4.0607545795804	0.726596730796416	0.817606000046231
YGL085W	0.102420471908871	4.32523131971908	0.726794872607745	0.817662700754475
YOR016C	0.081670940545183	6.62471975119241	0.727761420757759	0.818356179542259
YDR466W	0.0777233070005423	5.5843879576731	0.727824550766016	0.818356179542259
YPL065W	-0.0864234259358703	4.06239697301471	0.727944818260334	0.818356179542259
YLR351C	0.0814904531344579	6.81780317429748	0.728002795787232	0.818356179542259
YNL073W	-0.0548448202059376	5.56261357120891	0.728342000430505	0.818522702727382
YPL013C	-0.0813529150434178	4.45730173268372	0.728446749355323	0.818522702727382
YNL070W	-0.0566084540164	5.92304322388611	0.728816291962451	0.818699131921973
YBL006C	0.105707716885493	5.0802080660623	0.728972462942408	0.818699131921973
YHR023W	0.0934004582182443	6.09675897285656	0.729047582600557	0.818699131921973
YAR018C	0.100935628211865	4.6474247856698	0.729303893925028	0.818820805230494
YHR118C	-0.0975569690147284	3.98773882662655	0.730304153787643	0.819709934478438
YDL248W	-0.124793860315049	1.91037784329635	0.730534819718468	0.819709934478438
YJR088C	-0.0607063609620026	6.30790323227668	0.730540187359533	0.819709934478438
YDR285W	0.185401442266908	2.71519392921767	0.731229140898823	0.820316656341798
YNL304W	-0.0933390887567701	4.29440496328005	0.731646300976948	0.820457507209908
YML069W	-0.0599947136516836	7.27637520733637	0.731651210350722	0.820457507209908
YBR258C	-0.14015122016374	2.84766683845475	0.7325231619369	0.821268877260698
YFL017W-A	0.126956432575469	4.80173157212522	0.73304178810034	0.821683867803784
YJR089W	0.102722100423142	4.98899323215666	0.734946415616986	0.82356874610751
YGL060W	0.120581768360824	5.33386009552166	0.735020968020418	0.82356874610751
YJR040W	0.0587500970590508	7.02838284473183	0.735260881374032	0.823670793021031
YAL032C	0.0880470550231403	4.51221099843085	0.735497499757705	0.823710681114565
YER170W	-0.0791670239702278	4.11994939011763	0.73559417890643	0.823710681114565
YOR042W	-0.0542999990774229	6.25747096698643	0.73596444736028	0.823806875462078
YER062C	-0.0545647289302908	6.05660733654716	0.735977808508224	0.823806875462078
YML058W	-0.0476342202570164	8.49377283303169	0.736740537680102	0.824493859559491
YKL214C	-0.0650582986887753	4.95883302740974	0.737147801178654	0.824782841027633
YMR281W	0.0881589633694404	4.76836653502083	0.737854358485415	0.825406513009559
YNR022C	0.146280429445566	4.72745207362934	0.738505057506356	0.825938973199013
YGR048W	-0.0612401756325045	5.66795306496474	0.738628835988782	0.825938973199013
YDR325W	-0.0598770519017757	5.6784999691385	0.740432609086052	0.827788698723679
YGL086W	0.137108091027384	5.1086727118563	0.741630252533662	0.828803520328221
YDL135C	-0.0831077821368012	5.59681414085124	0.741639868569814	0.828803520328221
YOR249C	0.0904436450598546	4.78911562224914	0.741947350879428	0.828979737485717
YER166W	-0.0420996258627668	7.45399169551538	0.742302787061503	0.829209451675082
YDR012W	0.0590332849060309	7.08406843160374	0.742939838179605	0.829753595254478
YCR089W	0.064207869025807	5.82397489753401	0.74392832016285	0.830671791633558
YGL222C	0.0834941779636534	4.44519077725981	0.74444763039493	0.830671791633558
YBR282W	0.152081826848665	4.79678770144501	0.744482781896966	0.830671791633558
YIR004W	0.0954083100797303	5.94635055703306	0.744573849546354	0.830671791633558
YDR002W	0.0636584797922041	8.45660154612573	0.74465973258938	0.830671791633558
YOR383C	0.110557978036315	5.3895170163504	0.7447660228408	0.830671791633558
YLR233C	-0.0890556051645714	4.12177660790314	0.744812690655171	0.830671791633558
YER098W	0.140885388504209	3.68480107745911	0.745945338733017	0.831767379518138
YMR286W	-0.0623880736928924	4.51374396660701	0.747019718265259	0.832797566655912
YMR054W	-0.0515592798847707	7.3358942917758	0.748544132283701	0.834073405425329
YMR019W	0.0710978753633783	5.93245180289016	0.74869166622697	0.834073405425329
YLR281C	0.261126412508981	2.08341056509376	0.748750969805649	0.834073405425329
YMR068W	-0.0634907044054565	3.32249834494152	0.748767018097765	0.834073405425329
YGR092W	-0.0487431344896836	5.24933769854469	0.749022634737046	0.834190231562651
YJL205C	-0.058584435358664	4.30169861400677	0.750192588010949	0.835325107052835
YNL257C	-0.0523201575566431	6.50468395833405	0.750832711551154	0.835869689343007
YLR290C	-0.0607780300750337	4.92713932527271	0.751276978675536	0.836196057922449
YLR026C	0.0908758987873188	4.83992737806885	0.751681849435747	0.836478454610381
YDR302W	0.0968399271898089	6.08578425931993	0.752181917499153	0.836866652883055
YHR129C	-0.0742618293731917	4.74299065238771	0.752718108529669	0.837294876905163
YBL002W	-0.0433916094684042	8.828369699595	0.753036816095955	0.837481057129223
YDR205W	0.0683235809271755	6.25478213732298	0.753433348873216	0.837753697541567
YIL152W	-0.0757379361871219	4.19189207052	0.753660843848626	0.837838310538027
YMR178W	-0.0633997364110315	5.73375679036929	0.75481445918387	0.838952242844655
YIL065C	0.0763634348901572	4.89370655819271	0.755340557003345	0.839002484045746
YIL027C	0.0805801427235839	5.68115517996499	0.755348357930403	0.839002484045746
YGR215W	-0.0799239341463336	4.37697926291265	0.755438043456951	0.839002484045746
YDR289C	-0.0725212800832534	4.74548387853436	0.75546609649439	0.839002484045746
YLR130C	-0.0475945543108407	7.91028376050798	0.755774479260263	0.83910864894045
YLL026W	0.0463832958973159	8.8209964067589	0.755864946687413	0.83910864894045
YOR045W	0.0599684136744437	7.02511969183385	0.756129836274128	0.839234358993386
YLR421C	0.047145919740178	6.74026907996985	0.757617277311712	0.840716665859838
YBR168W	-0.0633899812572689	5.22697193170325	0.759094560564904	0.842103991594215
YLR260W	0.0779949202942328	5.19347210024737	0.759171813166523	0.842103991594215
YKR028W	0.0687369295518732	7.59965885591419	0.759335310905798	0.842116555220979
YER033C	-0.0542776988815965	4.57275037683626	0.760391515885038	0.843118943880545
YIL092W	-0.0793321050651986	3.99476362829071	0.761102161210055	0.843485560266181
YKL094W	-0.0486773548174675	6.39855323300194	0.761166362893152	0.843485560266181
YNL166C	-0.0781693311401713	5.60697605090743	0.761217566946287	0.843485560266181
YJL036W	0.12636070624735	5.02690878025379	0.761331834754169	0.843485560266181
YLR042C	-0.0208236805736802	0.796902468036624	0.76208131484396	0.844146916802738
YDR246W	-0.0761277230608142	3.96887410453036	0.762888924824394	0.844872385426895
YOR356W	-0.0492961576059918	6.84374818794106	0.763561679726299	0.845448246419635
YJR058C	-0.0473252643461808	5.6648759347029	0.76385535482715	0.845604227568204
YOR353C	-0.0498723869311279	5.44123377623102	0.764654997407268	0.846311048927373
YMR305C	-0.0522523577480045	9.20318842543515	0.76479970287058	0.846311048927373
YDR079W	-0.0613673640124775	4.00012376009022	0.76542198346845	0.846830319175211
YJL147C	-0.0861969737954539	3.55347652309228	0.766165597233828	0.847483592862683
YLL033W	0.118401322699648	3.47842551355814	0.76644633611039	0.847595383045199
YLR086W	0.0838055208747351	5.46352320048864	0.766572983762418	0.847595383045199
YAL047C	-0.0801645468813422	3.64200622355344	0.768088944583543	0.849101921559194
YIR037W	-0.0538699005349403	7.24150875722267	0.769367350376595	0.850345299976848
YCR019W	-0.0427135272834581	4.63670714608199	0.76996540450629	0.850836371513141
YLR289W	-0.079690321934657	3.93754252776957	0.770166549009587	0.850888736717718
YKL019W	-0.0491637622458311	6.35002529894613	0.770555080503556	0.851148066967401
YGR222W	0.071139711960197	4.90402236142904	0.772377308824836	0.852990626030063
YBR231C	0.124843387575099	4.15135363641142	0.772574181232333	0.853037813036658
YGL081W	-0.189766070104618	0.964358790784562	0.773229361039032	0.853590920404947
YJR116W	0.0701909110137849	5.18831818195021	0.773638297046427	0.853872025499586
YER149C	0.103910170513183	4.69508127696688	0.77428719176578	0.85441781041512
YMR180C	0.0721136014000714	4.55215931924019	0.775178894761396	0.855129212052633
YNL092W	-0.107574564633888	2.41538497678236	0.775375967439794	0.855129212052633
YMR233W	0.0828192231571434	4.29730789185634	0.775591265627294	0.855129212052633
YKL221W	0.65729432397338	0.630058139698415	0.775697288427638	0.855129212052633
YHR092C	-0.0551976065704295	6.7675302259444	0.775736035513191	0.855129212052633
YFL049W	-0.0488896828137312	5.00762070983815	0.775859012236406	0.855129212052633
YCR030C	-0.0360342873412519	7.08190512420071	0.776286121651034	0.855349061371274
YKL219W	0.0482341416929809	6.14937606647457	0.77653753995533	0.855349061371274
YGL061C	0.100686852788773	3.95573423713488	0.776558881280687	0.855349061371274
YPR148C	0.0807851479789253	6.69468517016651	0.776676731729427	0.855349061371274
YMR287C	0.103488806097148	4.73882735298708	0.776958930567633	0.855370263399025
YGR157W	-0.0371119960179447	8.92090670676011	0.777066444160266	0.855370263399025
YPL007C	0.0738491459853143	5.18316070221966	0.777181105644721	0.855370263399025
YDR330W	0.058906376474597	5.09747113593351	0.777335944079444	0.855370263399025
YPR181C	0.048366736054418	9.24132002916175	0.777468815485562	0.855370263399025
YPR015C	0.215206558236278	1.47563751337567	0.778030620373932	0.855724228577016
YDR421W	-0.0570327033469002	4.4288224091042	0.778099804517446	0.855724228577016
YDR004W	-0.0465523718468494	4.9513575754426	0.778995415709213	0.856538968912137
YLR119W	0.0760896537826859	3.61217035864784	0.781731531211409	0.859376697203801
YDR378C	-0.0377762314479354	6.72532522607893	0.783076820581954	0.860684632591963
YER182W	0.147047664634643	4.00252937383388	0.784032460383322	0.861407846343337
YJL138C	-0.0679686881182718	5.66583747810259	0.784046136977122	0.861407846343337
YAR023C	0.16550792873605	2.04415682732388	0.784611773557424	0.861717785864651
YIL135C	0.047673029938779	6.39344402597269	0.784839579785845	0.861717785864651
YMR066W	-0.0645702973841121	4.37414943997564	0.784845348014861	0.861717785864651
YJL093C	-0.038885116530403	6.92882555160487	0.784993379208635	0.861717785864651
YNL263C	0.0444401455824896	7.46324940662741	0.785106808154963	0.861717785864651
YGL072C	-0.158969737720596	2.77685133433767	0.786287216485698	0.862842247874648
YJR039W	-0.0301170492137846	4.65590885063118	0.786720188419697	0.863146217826051
YDR337W	0.118605814469444	4.77556832131731	0.787474438937879	0.863802486636714
YMR052W	0.132595605779401	2.64039295466403	0.787691157934122	0.863868978994735
YNR030W	-0.0399361002931801	7.59844345759115	0.788058755603385	0.864100882407199
YER096W	0.173521573595688	2.44284096646678	0.788377538284049	0.864279179251966
YGL082W	0.0604953747994832	5.64316498252815	0.788854021185976	0.864630254157891
YER092W	-0.0719357546620101	5.00930730339214	0.790096068565253	0.865666167973856
YHR031C	0.0536829759643198	5.23021592778005	0.790209537604757	0.865666167973856
YMR112C	0.0556830556722532	3.89998130545452	0.790268428009382	0.865666167973856
YNL331C	0.143545626481368	2.53680036376875	0.79060430994858	0.865862705572025
YGL252C	0.0545308550027511	7.05047311940996	0.79091678043677	0.866033530458466
YPL056C	0.283127522316977	1.58344023750639	0.791401411717841	0.866392762106139
YDR086C	-0.0405160552086757	6.90087659920941	0.792116480135121	0.867004074578275
YBR007C	0.0626327540668908	4.77765660119614	0.792273797390732	0.86700478440979
YMR316C-B	0.170426963880837	2.56575777860115	0.793379724561589	0.867879794765378
YIL035C	-0.053522834132895	6.49500730050349	0.793387040426102	0.867879794765378
YHL042W	-0.162587884078593	1.77345164653458	0.794585933571335	0.869019477546199
YMR302C	0.0643507018609239	6.27658689105871	0.795942258190398	0.87020446438895
YHR011W	0.0966209810649263	3.30920486917913	0.796091179216396	0.87020446438895
YNL109W	-0.0697593822102779	0.79103221671692	0.796340271917875	0.87020446438895
YLR165C	0.144527685765972	3.09458520562122	0.79637291966963	0.87020446438895
YMR283C	-0.0881409684486376	4.10477977857769	0.796568880187761	0.87020446438895
YEL030W	0.0748507199592316	3.70805736525497	0.796612905058623	0.87020446438895
YJL156C	-0.053756557370775	5.91686693234093	0.796854642934287	0.870296742450827
YBL046W	-0.0709057039437156	4.93836141490258	0.79712729151522	0.870422737025499
YJR009C	0.046959292113353	11.0687918493455	0.798254670211215	0.871481819875491
YER087W	0.0647246908576795	4.41396887296908	0.798685145961769	0.871779802318034
YJL143W	-0.0511265728374312	7.97520799083355	0.799048792390478	0.871904444093317
YER088C-A	-0.0352206903405848	4.21245505817216	0.799114445327305	0.871904444093317
YBR188C	0.0884709562188101	3.61124723393704	0.799589794837981	0.872251118595188
YKL064W	0.0485492831142759	6.65060417517988	0.800311573707806	0.872866426665155
YGL193C	-0.128282236090942	0.749221027530001	0.800488116639857	0.872886943346792
YGR267C	0.059521179088404	7.2535090812252	0.800836294227855	0.873084360422904
YJL091C	-0.0387445322910698	6.34596075719058	0.800984694229687	0.873084360422904
YMR216C	0.0498279477186188	6.73783850495008	0.801198915832985	0.873145884249653
YGL088W	-0.122591634505573	3.35920859637915	0.801693996587602	0.873513403645558
YLL007C	0.0717324582061915	4.42116641509226	0.803412876184199	0.875213948189637
YPR081C	-0.038627576523899	4.48717808663437	0.803705562191197	0.875236160016809
YLR182W	0.0677283911601313	5.76839465953067	0.803901528108046	0.875236160016809
YKR087C	0.0862593316336666	5.37645205527247	0.803907734254687	0.875236160016809
YOL065C	-0.0558329708549052	4.70129130652419	0.805355736662909	0.876640174408445
YJR082C	0.0470169779518663	4.44870465743211	0.80763125320378	0.878944219317545
YJL030W	0.065925570823068	4.38490033927184	0.808156477051935	0.879291980541052
YBR028C	0.0525618043208672	6.13064990514048	0.808268576980906	0.879291980541052
YLR049C	-0.0415118831931697	5.65811958549444	0.808723978889268	0.879614484900395
YKL088W	0.0952051263891504	5.40696797139916	0.811279287865634	0.882220392817532
YMR084W	0.273901609947171	1.67753169053486	0.811491227066433	0.882277495203466
YBR119W	-0.0574808459764396	3.56680410467369	0.811671794471005	0.882300473502758
YML048W	0.0393221058526533	8.85779338081114	0.812609015649964	0.883145776238591
YOR148C	-0.0547042973952753	4.43407397389512	0.81295461354631	0.883347895418276
YJR030C	-0.0455354674165111	5.64774925025102	0.81331370477826	0.883564594079877
YLR224W	0.05185838665341	6.54396019787805	0.813681671259533	0.8837908476448
YKL092C	-0.053017969692259	5.29596527938224	0.813888418091248	0.883841935972718
YMR060C	-0.0490541655882375	4.90170002356297	0.814094065463253	0.883891810530438
YGL188C-A	-0.0437283225608774	1.96567769503949	0.814761809537453	0.88444328245984
YLR019W	0.043900070319992	6.91280052723856	0.815163893951201	0.88454560757816
YNL146W	0.102030925294435	2.46011487008694	0.815175749665452	0.88454560757816
YGL003C	0.0561625245678238	5.35929854062506	0.815452075161857	0.884607139219669
YCR075W-A	-0.0845386906651772	4.49493992752276	0.815699406471683	0.884607139219669
YNL290W	-0.0408744965546022	5.63161314688246	0.815791233605132	0.884607139219669
YBR187W	-0.0335142803150447	8.89750220374346	0.815871853736392	0.884607139219669
YDL044C	0.112821961471708	3.70188807313914	0.817172553013866	0.885843860603082
YDL184C	0.134078398213654	7.30791260074454	0.818320917978171	0.886914994142421
YOR010C	-0.0979778613450768	4.19359529624976	0.81950000913419	0.888019003436187
YJR084W	0.0781274888557278	4.7771882860877	0.819896648032336	0.888274872789927
YKL008C	0.0423770064264939	7.91962469773136	0.820224523791937	0.888410627965281
YOL091W	-0.0292263335206909	2.34167252636566	0.820343026545462	0.888410627965281
YDL191W	0.0562066860524399	5.32835781235773	0.822166101868595	0.890210762618041
YLR329W	-0.0084268246199562	1.26015033180149	0.82262370738519	0.890445580155643
YMR078C	0.0686168798435436	5.23978382408125	0.822704779786014	0.890445580155643
YOR321W	-0.033012764733143	7.27326410394515	0.824255007668193	0.891949005169296
YBR270C	0.0752546953598678	4.03402813278381	0.824478409872191	0.892016328491243
YPR196W	-0.0816616995749948	3.74220399060974	0.825030472269046	0.892433243149466
YJL065C	-0.0563217111260969	5.34441799427569	0.825186285723856	0.892433243149466
YBR157C	-0.0272340662208804	2.26828012087245	0.825418475477863	0.892509934211507
YKL113C	0.0613052427040402	5.85852565616384	0.826041075443511	0.892921911947377
YDR173C	-0.0540715024357155	4.13151354122998	0.826122188140689	0.892921911947377
YBL090W	-0.0442856055813749	4.51106989966742	0.826457697705117	0.893110115036149
YDR229W	-0.0375652939018058	4.99235293593849	0.82717703880018	0.893712950550604
YJR079W	0.307415816397803	5.46939980653053	0.827452769432718	0.893836350974167
YNR016C	0.0325644609521003	10.5674768900183	0.827645661782075	0.893870236592897
